theoretical,observed
-1.472504162985836,-1.8795214568087535
-1.471783903682071,-1.8769340778996322
-1.471064407092383,-1.8760091734758564
-1.4703456712314609,-1.875568061068291
-1.4696276941218525,-1.875177660878725
-1.468910473793928,-1.8744291961120199
-1.4681940082858325,-1.8722500435775773
-1.4674782956434513,-1.8719759026186669
-1.4667633339203625,-1.8705928082228105
-1.4660491211778002,-1.8705792406984814
-1.4653356554846122,-1.8703553569640186
-1.4646229349172195,-1.8699083947946589
-1.4639109575595786,-1.8698957725810614
-1.4631997215031378,-1.8697801838163157
-1.462489224846801,-1.8696533454233504
-1.4617794656968885,-1.8694300166273257
-1.4610704421670941,-1.8693402960740633
-1.4603621523784516,-1.8693140350085975
-1.4596545944592922,-1.8666670556630658
-1.4589477665452093,-1.8655500664001365
-1.4582416667790163,-1.8650306752167138
-1.4575362933107168,-1.8641946839208512
-1.4568316442974565,-1.862191284666862
-1.4561277179034953,-1.8621233705328395
-1.4554245123001643,-1.8605742016176832
-1.4547220256658333,-1.8603302559386994
-1.4540202561858706,-1.8584415274630703
-1.4533192020526093,-1.8570546466406486
-1.4526188614653097,-1.855956700597317
-1.4519192326301253,-1.8556355463129568
-1.4512203137600648,-1.85503814785759
-1.4505221030749584,-1.8549637148158167
-1.4498245988014238,-1.8537757035992404
-1.4491277991728284,-1.8519777498185628
-1.4484317024292566,-1.8513196988666212
-1.4477363068174744,-1.851108272378275
-1.4470416105908976,-1.8500699154293903
-1.4463476120095538,-1.8494903409718406
-1.4456543093400516,-1.8466103617588616
-1.444961700855547,-1.8452135183420317
-1.4442697848357082,-1.8446390386496971
-1.4435785595666837,-1.8441088003674055
-1.442888023341069,-1.8438483982832614
-1.4421981744578765,-1.843420740130757
-1.4415090112224977,-1.8429115882399951
-1.4408205319466754,-1.8424398642129767
-1.4401327349484694,-1.8405598436362653
-1.4394456185522257,-1.8404961005903493
-1.4387591810885447,-1.8400386736164112
-1.43807342089425,-1.8384939907688254
-1.4373883363123543,-1.8356937686565864
-1.4367039256920338,-1.8346559913689007
-1.4360201873885905,-1.8321654732685762
-1.4353371197634295,-1.832021761240922
-1.4346547211840206,-1.8315464780902166
-1.4339729900238731,-1.8301475578008308
-1.433291924662503,-1.829568804053544
-1.4326115234854069,-1.8281602147262013
-1.431931784884027,-1.8272235781614008
-1.431252707255724,-1.8270072342469146
-1.4305742890037503,-1.8268788184242342
-1.4298965285372158,-1.8268456956194616
-1.4292194242710634,-1.8256866370149405
-1.428542974626037,-1.8255082241996656
-1.427867178028655,-1.824760414400089
-1.4271920329111805,-1.8226612451131379
-1.4265175377115928,-1.821679214987711
-1.4258436908735619,-1.821401840591251
-1.425170490846417,-1.8196168309700413
-1.4244979360851207,-1.8152505103438368
-1.423826025050241,-1.8126120967306099
-1.4231547562079243,-1.812481145471188
-1.422484128029868,-1.8119578128354417
-1.421814138993292,-1.8118891255710776
-1.421144787580915,-1.811435981822895
-1.420476072280923,-1.8112053212593349
-1.4198079915869477,-1.8111776443086496
-1.4191405439980371,-1.8109019639733934
-1.41847372801863,-1.809127369506398
-1.4178075421585283,-1.8088468471610208
-1.4171419849328748,-1.806820659317047
-1.4164770548621244,-1.8028301752907583
-1.4158127504720184,-1.802545198703197
-1.4151490702935607,-1.802543876657798
-1.4144860128629915,-1.8021927512798401
-1.413823576721762,-1.8006566925175251
-1.4131617604165094,-1.7984520889001
-1.4125005624990323,-1.796918259885277
-1.411839981526267,-1.79627738793779
-1.4111800160602603,-1.7962304087583532
-1.4105206646681476,-1.7956794334096886
-1.409861925922127,-1.7930410628640532
-1.409203798399437,-1.7921461764358613
-1.4085462806823292,-1.7920078010811442
-1.4078893713580487,-1.7913090177195297
-1.4072330690188068,-1.7901561024645605
-1.4065773722617592,-1.7897345318367823
-1.405922279688984,-1.788134766228451
-1.4052677899074544,-1.7874223661685018
-1.4046139015290187,-1.7865814455102913
-1.4039606131703763,-1.7863915063663633
-1.4033079234530559,-1.785915307459272
-1.4026558310033903,-1.7851824298968126
-1.4020043344524968,-1.7836189797902067
-1.4013534324362524,-1.7826745603460883
-1.4007031235952727,-1.7823681944178582
-1.4000534065748897,-1.7811540292045187
-1.3994042800251283,-1.7793745018607963
-1.3987557426006867,-1.7792063562418363
-1.3981077929609125,-1.7779236075416383
-1.3974604297697824,-1.7772281274673352
-1.3968136516958791,-1.7772182063980888
-1.3961674574123724,-1.7768303233873428
-1.395521845596995,-1.7754933518563507
-1.3948768149320234,-1.7753975089409981
-1.3942323641042558,-1.7744848287462387
-1.3935884918049917,-1.7729476473273391
-1.3929451967300115,-1.7726156495159462
-1.3923024775795534,-1.7691132153743245
-1.391660333058295,-1.7689869342095403
-1.3910187618753356,-1.7689752424248608
-1.3903777627441678,-1.7689396923496918
-1.3897373343826664,-1.7678069842207174
-1.389097475513061,-1.7674276917695195
-1.3884581848619213,-1.7672293671199917
-1.3878194611601335,-1.7670369110130113
-1.3871813031428835,-1.7667771863774988
-1.3865437095496351,-1.7667661789487705
-1.3859066791241108,-1.7659140440795968
-1.3852702106142738,-1.765539558851023
-1.384634302772307,-1.763956927902884
-1.3839989543545945,-1.7636717199160286
-1.3833641641217036,-1.7623270571080107
-1.3827299308383632,-1.75933601571753
-1.382096253273447,-1.759216896247294
-1.381463130199955,-1.758176438809483
-1.3808305603949935,-1.7568222087604355
-1.380198542639757,-1.754013829986673
-1.379567075719509,-1.7539858413218319
-1.378936158423567,-1.7532539438500365
-1.3783057895452802,-1.7504640440343189
-1.3776759678820123,-1.749778409378671
-1.3770466922351252,-1.74707299747065
-1.376417961409961,-1.7453112673558722
-1.3757897742158203,-1.7445023369318375
-1.3751621294659504,-1.7435218042492138
-1.3745350259775224,-1.7432110445401292
-1.3739084625716176,-1.742870656245186
-1.3732824380732076,-1.7419144448740294
-1.3726569513111375,-1.7416684537031302
-1.37203200111811,-1.7401665735263838
-1.3714075863306654,-1.7398081378263843
-1.3707837057891685,-1.7388299078561122
-1.3701603583377877,-1.7376329303366804
-1.3695375428244811,-1.7370456223548139
-1.3689152581009782,-1.7368512192551864
-1.3682935030227628,-1.7356717294135184
-1.3676722764490599,-1.735135846523877
-1.3670515772428133,-1.7345321857226843
-1.3664314042706747,-1.7335284083009885
-1.3658117564029841,-1.7312270894553698
-1.3651926325137551,-1.729890423547626
-1.3645740314806591,-1.7279262320668054
-1.3639559521850066,-1.7267024707780059
-1.363338393511735,-1.725130883889191
-1.3627213543493903,-1.7249709720104158
-1.362104833590112,-1.722878178931261
-1.361488830129618,-1.7227297385630178
-1.3608733428671869,-1.7221585293303077
-1.3602583707056453,-1.7212875120396491
-1.3596439125513504,-1.7210042460130273
-1.3590299673141761,-1.7197161212830796
-1.358416533907496,-1.7195467829114577
-1.3578036112481702,-1.7192487124750404
-1.357191198256528,-1.719146723112888
-1.3565792938563552,-1.718915789016758
-1.3559678969748785,-1.7184065044275119
-1.355357006542748,-1.7182269747309988
-1.3547466214940267,-1.7176963371964957
-1.3541367407661737,-1.7175719669398999
-1.3535273633000284,-1.7148728857617566
-1.3529184880397986,-1.7125899312800623
-1.3523101139330431,-1.7124723242310906
-1.351702239930661,-1.7094213386191666
-1.3510948649868748,-1.7084310577496467
-1.3504879880592149,-1.7064810118741953
-1.349881608108509,-1.7058070239549261
-1.3492757240988662,-1.7052098001005598
-1.3486703349976628,-1.7033120551834764
-1.348065439775529,-1.7030546230950345
-1.3474610374063334,-1.7025119364428396
-1.3468571268671738,-1.6997470726555284
-1.346253707138357,-1.699629065316268
-1.3456507772033899,-1.6993135544903708
-1.3450483360489653,-1.699068100196792
-1.3444463826649462,-1.6990125621881678
-1.3438449160443542,-1.6978064754155
-1.343243935183358,-1.6974222310217217
-1.3426434390812547,-1.6967435048310413
-1.342043426740462,-1.695414401429565
-1.3414438971665024,-1.6952409469949152
-1.3408448493679908,-1.6942968588965062
-1.3402462823566212,-1.6938946767136034
-1.3396481951471553,-1.6915116180094425
-1.3390505867574065,-1.6911769630458264
-1.3384534562082306,-1.6896547354964928
-1.3378568025235105,-1.6877270605795915
-1.3372606247301444,-1.686597042370547
-1.336664921858035,-1.6855003596927043
-1.3360696929400742,-1.684301243825789
-1.3354749370121306,-1.6842013323413243
-1.3348806531130415,-1.6814739378205958
-1.3342868402845949,-1.681269138869823
-1.333693497571521,-1.6804666994163349
-1.3331006240214769,-1.680276142331044
-1.3325082186850399,-1.6798263168198417
-1.3319162806156886,-1.678727361797144
-1.3313248088697955,-1.6772342525654065
-1.3307338025066144,-1.676462748997872
-1.330143260588267,-1.6757500969271417
-1.3295531821797322,-1.6750561016317997
-1.3289635663488342,-1.674770890209125
-1.328374412166231,-1.673766829805539
-1.3277857187054023,-1.6735958753759512
-1.3271974850426378,-1.6724833346333057
-1.326609710257027,-1.6705518525539491
-1.326022393430446,-1.6698289607914525
-1.3254355336475465,-1.6674093034129833
-1.3248491299957468,-1.6669884071379095
-1.324263181565216,-1.6657696364025625
-1.3236776874488676,-1.664405094303472
-1.3230926467423445,-1.6617699434441473
-1.3225080585440108,-1.6617280257298892
-1.3219239219549384,-1.6612574130385536
-1.3213402360788973,-1.6605924002173456
-1.3207570000223452,-1.6602379937839589
-1.3201742128944156,-1.6597769746574762
-1.3195918738069055,-1.6586039025405728
-1.3190099818742698,-1.6573183909565063
-1.3184285362136037,-1.6563100846734846
-1.3178475359446378,-1.65535115603446
-1.3172669801897232,-1.6549402749083446
-1.3166868680738264,-1.6532998781630652
-1.3161071987245103,-1.6527050362156552
-1.3155279712719334,-1.6522062277838607
-1.314949184848833,-1.651759547446543
-1.314370838590515,-1.6515234180474152
-1.3137929316348491,-1.6513858936234067
-1.3132154631222508,-1.6504578592250356
-1.3126384321956777,-1.6497460823120664
-1.3120618380006164,-1.6497215700861134
-1.3114856796850711,-1.6486928995823118
-1.310909956399558,-1.6479978054886897
-1.3103346672970912,-1.6464329273605862
-1.3097598115331737,-1.6434329018339262
-1.3091853882657887,-1.6432655892709833
-1.308611396655389,-1.6428865832863437
-1.3080378358648876,-1.6407723122616258
-1.3074647050596475,-1.6395801220285677
-1.3068920034074714,-1.6379138576506418
-1.3063197300785936,-1.6367067999169398
-1.3057478842456702,-1.6361416994562132
-1.3051764650837674,-1.6355252078107587
-1.3046054717703544,-1.633896813708228
-1.3040349034852947,-1.633471268245885
-1.3034647594108322,-1.63294779100798
-1.3028950387315872,-1.6322359919720257
-1.3023257406345425,-1.6315610664183164
-1.3017568643090391,-1.6315054815479995
-1.3011884089467622,-1.6310407435285899
-1.3006203737417341,-1.6304343516162856
-1.300052757890307,-1.6299781842932843
-1.299485560591148,-1.6297292350858064
-1.2989187810452383,-1.6295121219715887
-1.298352418455857,-1.629469391493837
-1.2977864720285766,-1.627882809037596
-1.2972209409712507,-1.6274898704782785
-1.2966558244940094,-1.6272757222530216
-1.2960911218092463,-1.6268436771799668
-1.2955268321316125,-1.626248239260235
-1.2949629546780068,-1.6240613221205382
-1.294399488667564,-1.623778020217517
-1.2938364333216552,-1.6237177872039368
-1.293273787863868,-1.62207801454675
-1.2927115515200054,-1.62193225472012
-1.2921497235180754,-1.6211807102967795
-1.2915883030882815,-1.620759377720581
-1.2910272894630155,-1.6206999571623635
-1.2904666818768478,-1.6196437850468666
-1.2899064795665207,-1.6192011703716067
-1.2893466817709385,-1.6168591647120198
-1.2887872877311604,-1.616675320312104
-1.2882282966903913,-1.6163761590758694
-1.2876697078939752,-1.615759568479312
-1.2871115205893837,-1.614476794851803
-1.286553734026213,-1.6137772451287014
-1.28599634745617,-1.6129606010239133
-1.2854393601330703,-1.6119417212156495
-1.2848827713128235,-1.6115573553605924
-1.2843265802534307,-1.610608087010238
-1.2837707862149756,-1.6104053331248889
-1.283215388459615,-1.6092375518582178
-1.2826603862515698,-1.6088773951582704
-1.282105778857122,-1.6085333604656853
-1.2815515655446004,-1.6067709763603037
-1.28099774558438,-1.6064957480520499
-1.280444318248869,-1.6058900357511705
-1.2798912828125022,-1.605508458121365
-1.2793386385517351,-1.6048575474088584
-1.2787863847450338,-1.6047564207542
-1.2782345206728711,-1.6047523888491486
-1.2776830456177137,-1.6042540783387218
-1.2771319588640209,-1.603955631047844
-1.2765812596982316,-1.6034864304723226
-1.2760309474087599,-1.602938972279663
-1.2754810212859868,-1.6022885992951594
-1.2749314806222536,-1.601461965152601
-1.2743823247118544,-1.6012683056826973
-1.2738335528510283,-1.600690942628225
-1.2732851643379504,-1.600159405471435
-1.2727371584727303,-1.5994360829430339
-1.272189534557397,-1.5982833164036023
-1.2716422918958994,-1.5972419792361083
-1.2710954297940933,-1.5967981775695057
-1.2705489475597382,-1.5967502603001018
-1.2700028445024882,-1.5966544111833263
-1.269457119933886,-1.5960593761689705
-1.2689117731673543,-1.595753638656625
-1.2683668035181912,-1.5953549605495345
-1.2678222103035617,-1.5926394032544158
-1.2672779928424913,-1.5904290929396165
-1.2667341504558594,-1.5902381131267103
-1.2661906824663909,-1.590233379837567
-1.2656475881986529,-1.5892531501691145
-1.2651048669790435,-1.588172110891872
-1.264562518135789,-1.5865312881007092
-1.264020540998934,-1.5863515174831138
-1.263478934900337,-1.5861004506687988
-1.2629376991736643,-1.5781061551396989
-1.2623968331543787,-1.576667599082982
-1.2618563361797392,-1.5765594668834741
-1.261316207588792,-1.5761973325969152
-1.2607764467223612,-1.57552400422618
-1.2602370529230456,-1.5753374266045552
-1.2596980255352122,-1.575247805905623
-1.2591593639049883,-1.5747380192872689
-1.2586210673802558,-1.5747357195678984
-1.2580831353106436,-1.5738222741061365
-1.2575455670475253,-1.573430244411412
-1.2570083619440071,-1.5716272432099203
-1.2564715193549247,-1.571391394630333
-1.2559350386368395,-1.5711922224182564
-1.2553989191480268,-1.5710967797808935
-1.2548631602484734,-1.569556750272887
-1.2543277612998711,-1.5682394210519897
-1.253792721665609,-1.568195090855198
-1.2532580407107687,-1.5662611705155303
-1.2527237178021187,-1.5650893713412173
-1.2521897523081056,-1.5640242607203392
-1.251656143598852,-1.5637551755278751
-1.2511228910461485,-1.563574672568192
-1.2505899940234446,-1.5635135351817762
-1.2500574519058505,-1.5633910029084714
-1.2495252640701233,-1.5629822352552358
-1.2489934298946657,-1.562374710279754
-1.2484619487595174,-1.5622163987958553
-1.2479308200463533,-1.5615286391168188
-1.2474000431384722,-1.5610538885432692
-1.2468696174207956,-1.560444773008512
-1.24633954227986,-1.5604151426710107
-1.2458098171038108,-1.5603489929211944
-1.2452804412823966,-1.5594813710301196
-1.2447514142069667,-1.5583833340184747
-1.2442227352704596,-1.5581773669650014
-1.2436944038674023,-1.5565603853270291
-1.2431664193939027,-1.5565577123177563
-1.2426387812476452,-1.5562280359516494
-1.2421114888278817,-1.5547780147446162
-1.2415845415354312,-1.5535832072604323
-1.2410579387726703,-1.553505163238428
-1.24053167994353,-1.5529271708778083
-1.2400057644534872,-1.552261644858069
-1.239480191709565,-1.5520291890104587
-1.2389549611203203,-1.55187959026351
-1.2384300720958439,-1.55151372813216
-1.2379055240477514,-1.5515084499689609
-1.2373813163891814,-1.5514223233244262
-1.2368574485347865,-1.5492659703779608
-1.2363339199007302,-1.549104353282926
-1.235810729904682,-1.5485205652133942
-1.2352878779658114,-1.5482720786241975
-1.2347653635047817,-1.548054391070501
-1.2342431859437448,-1.546606917918176
-1.2337213447063404,-1.5465518059765357
-1.2331998392176833,-1.5430101942599552
-1.2326786689043654,-1.5428346031253537
-1.2321578331944463,-1.5426455669751402
-1.231637331517449,-1.5417360802879088
-1.2311171633043563,-1.540409712671163
-1.2305973279876037,-1.5388942918277226
-1.2300778250010764,-1.5373339326174276
-1.2295586537801033,-1.5352128544083223
-1.2290398137614504,-1.5350945031664356
-1.2285213043833199,-1.5344183482432046
-1.2280031250853407,-1.53414148850358
-1.2274852753085668,-1.5340581019572195
-1.2269677544954714,-1.5340252508715724
-1.2264505620899395,-1.5324330408512374
-1.2259336975372697,-1.532411308894481
-1.2254171602841615,-1.5319189169579954
-1.2249009497787149,-1.5318357900728954
-1.2243850654704254,-1.5302857972222224
-1.223869506810178,-1.529600843216794
-1.223354273250243,-1.5279733797627
-1.2228393642442719,-1.5275487518240216
-1.222324779247292,-1.5274043066193825
-1.221810517715701,-1.5273853190976372
-1.2212965791072636,-1.527338410608172
-1.2207829628811078,-1.5272830923499998
-1.2202696684977155,-1.5272629024119269
-1.2197566954189245,-1.5270649789348072
