,gene,logFC,SE,z,PValue,FDR
8793,XLOC_039919,0.2336373442811404,0.4437667343182239,0.5264868369191453,0.5985499953617008,0.8396854538148397
3997,XLOC_013519,-0.27093465658633775,0.5150832899816,-0.5260016425615675,0.598887065720463,0.8397522126000159
5733,XLOC_017323,0.310979250726085,0.5912259384439047,0.5259905401724702,0.5988947796908618,0.8397522126000159
4111,XLOC_013886,0.1684274994294636,0.32026724348287544,0.5258967404778296,0.5989599537739501,0.8397522126000159
5729,XLOC_025411,-0.09170222621855421,0.1743848431226655,-0.5258612192233312,0.5989846355591966,0.8397522126000159
5433,XLOC_021494,-0.32734245203316514,0.6226117058969588,-0.5257569829362312,0.5990570663397681,0.8397522126000159
6857,XLOC_032636,0.17202187835519295,0.3272655901785643,0.5256338689971454,0.5991426197675462,0.8397522126000159
7564,XLOC_035242,0.20408610464319382,0.3882894395760991,0.5256030266133361,0.5991640533960217,0.8397522126000159
8271,XLOC_037889,0.149191624193084,0.28424284385063225,0.5248738092118274,0.5996709174552282,0.8403491033670362
6848,XLOC_032565,0.13405737590340613,0.2555439270318565,0.5245962111503997,0.5998639211774521,0.8403860730462487
7266,XLOC_034165,0.24485771269480638,0.4667728319061474,0.5245757592507851,0.5998781417429059,0.8403860730462487
1306,XLOC_004209,-0.2401394246514016,0.45785631548250555,-0.5244864306356328,0.5999402552882924,0.8403860730462487
8313,XLOC_038073,0.27287019988173083,0.5207615083086223,0.5239830431553669,0.6002903339307768,0.8407629633148429
5429,XLOC_021471,-0.16176221449019523,0.30894499845551293,-0.5235955114951908,0.6005599040632836,0.8409479853392298
9432,XLOC_042351,0.17228462313934786,0.32911448189239384,0.5234793137898972,0.6006407427811319,0.8409479853392298
3669,XLOC_012398,0.1458688285583657,0.27867731168222165,0.5234327390264956,0.6006731462142633,0.8409479853392298
8403,XLOC_038383,0.11642589229734213,0.222573647716763,0.5230892942254348,0.6009121152536376,0.8409479853392298
4657,XLOC_016504,-0.20507867819555803,0.392091228079094,-0.5230381694593506,0.6009476915595666,0.8409479853392298
2485,XLOC_008180,-0.17263443657751013,0.33013560810431136,-0.522919770965644,0.601030085438188,0.8409479853392298
6563,XLOC_031404,0.028210857082400773,0.05396237784268907,0.5227875088203296,0.6011221331072649,0.8409479853392298
10266,XLOC_045414,0.1525511023899828,0.29180707890497726,0.5227806774340071,0.6011268875746197,0.8409479853392298
2243,XLOC_007290,-0.04787554607186762,0.09159117616732383,-0.5227091525105642,0.6011766680821682,0.8409479853392298
2790,XLOC_009237,-0.3227959340192267,0.6176394126448215,-0.5226284583054176,0.6012328325365467,0.8409479853392298
2422,XLOC_007945,-0.2540804688460657,0.4862729757161881,-0.5225058383552021,0.6013181825127965,0.8409540134683678
1605,XLOC_005193,0.20414072883963635,0.39081645587805364,0.522344250783888,0.6014306643673648,0.8409979792669646
3114,XLOC_010315,0.1853887158446741,0.3550408264169234,0.5221616840959373,0.601557761305163,0.8410278048935602
1741,XLOC_005651,-0.09526329779523357,0.18251692393488536,-0.5219422711135525,0.6017105254554316,0.8410278048935602
10327,XLOC_045764,0.07312603934104013,0.1401789830191141,0.5216619336656839,0.601905733127422,0.8410278048935602
1946,XLOC_006415,-0.5410749724630829,1.037806342513745,-0.5213641026248755,0.602113153408687,0.8410278048935602
8455,XLOC_038526,-0.1684006599057633,0.3230313791258616,-0.5213136270583482,0.6021483096065678,0.8410278048935602
2437,XLOC_007991,-0.27868020311993313,0.5346757614078818,-0.5212134591366667,0.6022180792355958,0.8410278048935602
3297,XLOC_010972,-0.1681397885682324,0.32270982837915063,-0.5210246908584562,0.6023495712762907,0.8410278048935602
2565,XLOC_008424,0.09980606533351281,0.19157479044399772,0.520977029922362,0.6023827729341962,0.8410278048935602
7820,XLOC_036253,-0.030485804595685454,0.05853444022734032,-0.5208182478090243,0.6024933899998175,0.8410278048935602
3908,XLOC_013236,-0.1715783823639097,0.3295403954888004,-0.5206596360042934,0.6026038975516559,0.8410278048935602
2249,XLOC_007283,-0.2897794047533649,0.5565959189969801,-0.5206279723997349,0.6026259592183116,0.8410278048935602
1457,XLOC_004674,-0.2060557370443082,0.39602126517173697,-0.520314829444704,0.6028441616497278,0.8410278048935602
166,XLOC_000523,-0.2780605094949626,0.5345345489227589,-0.5201918380305531,0.6029298735289946,0.8410278048935602
6188,XLOC_030050,0.09439995943587057,0.18149582469571093,0.5201219344529715,0.6029785913005931,0.8410278048935602
3842,XLOC_012970,-0.27798301416818333,0.5345192898322974,-0.5200617067634716,0.6030205670938604,0.8410278048935602
5907,XLOC_026045,-0.27795893865900295,0.5345030383057735,-0.5200324764103413,0.6030409397133766,0.8410278048935602
4528,XLOC_015834,-0.27795794036251004,0.5345034507961111,-0.5200302073794065,0.6030425211681851,0.8410278048935602
8720,XLOC_039521,-0.27794645667833706,0.5345234581339933,-0.5199892585605888,0.6030710617372628,0.8410278048935602
10289,XLOC_045491,-0.27793280401025383,0.5345233394285568,-0.5199638322760305,0.6030887836929917,0.8410278048935602
4127,XLOC_013958,-0.27790446076782527,0.5345378246437549,-0.5198967181658958,0.6031355629186747,0.8410278048935602
1451,XLOC_004652,-0.2778707052501831,0.5345389363794347,-0.519832488035896,0.6031803335090802,0.8410278048935602
920,XLOC_002966,-0.1679943007349389,0.3232699516577131,-0.5196718713677904,0.6032922953452794,0.8410278048935602
8170,TRINITY_DN25050_c0_g1_i3.mrna1,-0.27779115327586423,0.5346370932942809,-0.5195882529665021,0.6033505873272492,0.8410278048935602
2461,XLOC_008095,0.17241268161146617,0.33190263458385266,0.5194676499860907,0.6034346664251887,0.8410278048935602
4965,XLOC_018163,-0.27766652987833357,0.534585535878045,-0.5194052424599787,0.603478176278062,0.8410278048935602
10145,XLOC_044951,-0.11238255598754528,0.21662485420839508,-0.5187888361112628,0.6039080038663245,0.8415138117524975
5035,TRINITY_DN76608_c0_g1_i1.mrna2,0.03276787891810889,0.06327989144740949,0.5178245121570972,0.6045807143201347,0.8423380870703596
1061,XLOC_003429,-0.1517733007432506,0.29323152461550805,-0.5175886219677753,0.6047453220087607,0.8424350054926824
7581,XLOC_035223,-0.18153424166554277,0.35089614004639164,-0.5173446525845007,0.6049155886224302,0.8424350054926824
2524,XLOC_008281,0.22858575537462267,0.44187022195273473,0.517314233949609,0.6049368193422593,0.8424350054926824
883,XLOC_002855,0.10766295154601975,0.2081410733167451,0.517259519375017,0.6049750082809549,0.8424350054926824
4877,XLOC_017682,0.32349052927187055,0.6259852329091884,0.5167702243845093,0.605316567820634,0.8425234907425811
6885,XLOC_032666,-0.1482591971196033,0.2869053180278298,-0.5167530464012597,0.6053285607334145,0.8425234907425811
2090,XLOC_006816,0.06884298330604963,0.13327605197837414,0.5165442874704927,0.6054743155495407,0.8425234907425811
3024,XLOC_010012,-0.10916897428256989,0.21136846014284832,-0.5164865855993399,0.6055146055838655,0.8425234907425811
2981,XLOC_009833,-0.13881271050207358,0.26888884116089745,-0.5162457092037187,0.605682809253968,0.8425234907425811
5888,TRINITY_DN20468_c0_g3_i3.mrna1,0.09297535960464891,0.1801090448378074,0.5162170488904402,0.6057028241056519,0.8425234907425811
2749,XLOC_009127,-0.3225566965116281,0.6250635303068613,-0.5160382599081983,0.6058276875891946,0.8425234907425811
9983,XLOC_044335,-0.04094600098957743,0.07935572833837044,-0.5159804067953975,0.6058680937832543,0.8425234907425811
5939,XLOC_029139,0.3013147265728346,0.5840344466608138,0.5159194432718578,0.6059106736783272,0.8425234907425811
7734,XLOC_035936,0.20127028614518225,0.39023595252064663,0.5157656152517968,0.6060181206151407,0.8425234907425811
2212,XLOC_007192,-0.3232685328891044,0.6267938201534916,-0.5157493939712762,0.6060294514724363,0.8425234907425811
278,XLOC_000818,-0.301094577931106,0.5838088279471597,-0.5157417351667007,0.6060348013186456,0.8425234907425811
9547,XLOC_042852,-0.1087742623993401,0.21094308233415668,-0.5156569307498309,0.6060940405120332,0.8425234907425811
8082,XLOC_037199,0.3243298841796512,0.6294727605475267,0.5152405386017709,0.6063849442522601,0.8428149700650552
8679,XLOC_039361,-0.10784060972107491,0.20941474212565875,-0.5149618819880668,0.6065796567821373,0.8429726929728458
7906,XLOC_036593,0.14424547667992793,0.28018283947461375,0.5148262361478332,0.6066744500197918,0.842991532921181
9635,XLOC_043131,-0.08769079822397866,0.1705522770615791,-0.5141578859854053,0.6071416090916648,0.8433966491339543
8749,XLOC_039646,-0.3344043783191454,0.6505467295739372,-0.514035907210166,0.6072268863570423,0.8433966491339543
2285,XLOC_007429,-0.17763144392472707,0.3456426252418177,-0.5139164875872961,0.6073103796591426,0.8433966491339543
2567,XLOC_008416,-0.06830392379887648,0.1329108939873622,-0.5139076395451162,0.6073165660512269,0.8433966491339543
7760,XLOC_036030,0.04180269394468202,0.08135545118252507,0.5138278177684192,0.6073723772745534,0.8433966491339543
6308,XLOC_030420,-0.04132596491611101,0.08049497738739908,-0.5133980560951161,0.6076729050931636,0.8435874631522395
9598,XLOC_042993,0.15785549958996134,0.3074986757891895,0.5133534288719397,0.6077041162424142,0.8435874631522395
2346,XLOC_007656,-0.1049135231445546,0.2044365184420528,-0.513183867266318,0.6078227098527911,0.8435874631522395
8406,XLOC_038387,0.12521200727273335,0.24399886946581165,0.5131663419050294,0.6078349679087689,0.8435874631522395
4932,XLOC_018037,0.28091711140763787,0.547642591028872,0.5129570197961972,0.6079813860863998,0.843636224608625
4693,XLOC_016682,0.07912751913601268,0.154295400345389,0.5128313543947932,0.608069295004213,0.843636224608625
789,XLOC_002540,-0.08328354787898562,0.16241972295131138,-0.5127674543808424,0.6081139982723827,0.843636224608625
2445,XLOC_008059,-0.06693490340022559,0.13063064440454455,-0.5123981720011861,0.6083723700847983,0.8438818452573121
953,XLOC_003018,-0.06967935941995579,0.13601795296383912,-0.5122806063584879,0.6084546362296956,0.8438831542576252
5101,XLOC_018978,0.06092078180085887,0.11896895831633172,0.512072919381827,0.6085999765681789,0.843956906740872
7237,XLOC_033980,0.11269502930429501,0.22011943469370046,0.5119721911929851,0.6086704722028222,0.843956906740872
9459,XLOC_042480,-0.18692716219796363,0.3653852607534314,-0.5115892245147389,0.6089385284617379,0.8440158381514674
4477,XLOC_015575,0.054434696682992015,0.10640640133114196,0.5115735143940124,0.608949525830442,0.8440158381514674
3384,XLOC_011266,0.1985741932855473,0.3882401491003728,0.511472586608268,0.609020179214008,0.8440158381514674
706,XLOC_002296,0.1930032533302787,0.377514363472785,0.5112474438186305,0.6091778010836788,0.8440158381514674
7347,XLOC_034423,-0.21981951494883023,0.43015230387910375,-0.5110271709961862,0.6093320310617313,0.8440158381514674
3302,XLOC_010996,-0.12224500488503015,0.23923031618782445,-0.5109929495267364,0.6093559937080685,0.8440158381514674
3929,XLOC_013301,0.1820539202676279,0.35629554455840334,0.5109632243458658,0.6093768082915929,0.8440158381514674
3613,XLOC_012178,-0.08332439579324466,0.16309359741444276,-0.5108992450605291,0.6094216098376168,0.8440158381514674
10236,XLOC_045277,-0.31826817312522465,0.6229975434460694,-0.5108658556898081,0.6094449913528905,0.8440158381514674
412,XLOC_001219,0.15277408176786625,0.2992910074451929,0.5104532978520671,0.6097339253993401,0.8443033018239862
669,XLOC_002205,0.14846568230002447,0.29091991651423355,0.5103317919203398,0.6098190334347569,0.8443084869849862
618,XLOC_002011,0.09265673764848406,0.18165365076691925,0.5100736332977552,0.6099998764712881,0.8444197086986398
3269,XLOC_010800,-0.12416360951736259,0.24346531628382542,-0.5099847954220138,0.6100621139167103,0.8444197086986398
5326,XLOC_020445,0.1418356629335151,0.27831812241298703,0.5096170587233622,0.6103197704263394,0.8446636780093525
4223,XLOC_014385,0.048803431698363146,0.09593821760025639,0.5086964602752087,0.6109650039245512,0.845443905284047
913,XLOC_002927,0.09682624898701396,0.19051133078228885,0.5082440429628008,0.6112822071486874,0.845770061810924
3886,XLOC_013112,0.059923083609759065,0.1179894646926006,0.5078680860691877,0.6115458571979469,0.8460220450797353
8290,XLOC_037985,0.09340409089178615,0.18399517495493692,0.5076442407506727,0.6117028587602135,0.8461056138921538
5215,XLOC_019490,0.3543398419872458,0.6981888329061241,0.5075129037976019,0.6117949847251818,0.8461056138921538
7140,XLOC_033645,0.12821661118183023,0.2527275866279261,0.5073312846159329,0.6119223911461599,0.8461056138921538
7320,XLOC_034283,0.0682254409108147,0.13448285926524847,0.5073170014644739,0.611932411319323,0.8461056138921538
5523,XLOC_022557,-0.1916888135264032,0.3782104951600764,-0.5068310265828861,0.6122733844064492,0.846396388774718
4578,XLOC_016106,0.23438546065972002,0.4624950697411197,0.5067847767348452,0.6123058389256826,0.846396388774718
3846,XLOC_012979,-0.14914158219422913,0.29445688594276587,-0.50649717943162,0.6125076692475055,0.8465210845037547
2103,XLOC_006861,0.11383566444689529,0.2247896140913669,0.5064098041496979,0.6125689933837138,0.8465210845037547
4103,XLOC_013864,0.25974945663316473,0.5132314923099351,0.5061058421495007,0.612782349536251,0.8465210845037547
8305,XLOC_038061,-0.1262825670598468,0.24952670904300564,-0.5060883764474373,0.6127946100101161,0.8465210845037547
5361,XLOC_020781,0.09764791470560713,0.1929613567974322,0.5060490676799935,0.6128222041507899,0.8465210845037547
4113,XLOC_013888,-0.1103561852600621,0.21811294692466526,-0.5059588933901222,0.6128855071674578,0.8465210845037547
7917,XLOC_036637,0.1688399150225349,0.3338729524186383,0.5057010871932778,0.6130665049506044,0.8465329835112736
1444,XLOC_004668,0.2196784501223428,0.4344164740341893,0.5056862786125688,0.6130769023153821,0.8465329835112736
4032,XLOC_013625,0.2025531627140108,0.4007813560781652,0.5053956718348607,0.6132809581957972,0.8465329835112736
5917,XLOC_028600,0.12818450870006648,0.2536352917987516,0.5053890875792444,0.6132855818216094,0.8465329835112736
2147,XLOC_006975,0.2704497825517243,0.5352096914618681,0.5053155555031517,0.6133372188945929,0.8465329835112736
9667,XLOC_043263,-0.2385005953208106,0.47204516390829154,-0.5052495260117659,0.6133835889969419,0.8465329835112736
10153,XLOC_044955,0.3036978103477588,0.6012996609784821,0.5050689864909583,0.6135103832115578,0.8465806583573299
3884,XLOC_013100,0.09729779515787286,0.19268110341538427,0.5049680193501751,0.6135812982081024,0.8465806583573299
10301,XLOC_045559,0.054893436601125445,0.10878624402153084,0.5045990611667869,0.6138404693817043,0.846698571774276
3322,XLOC_011035,-0.22929417118457723,0.4544710536079452,-0.5045297590776388,0.6138891553604273,0.846698571774276
9736,XLOC_043516,0.2767645944474168,0.5487285720373628,0.5043743091777112,0.6139983679353862,0.846698571774276
5659,TRINITY_DN27750_c0_g1_i1.mrna2,-0.27165917259081296,0.5388767293635128,-0.504121179832129,0.6141762243129341,0.846698571774276
8167,XLOC_037466,-0.18431168699584569,0.3656724064487594,-0.5040349879986712,0.6142367904972958,0.846698571774276
8015,XLOC_037033,0.25970076759111116,0.5152689122859029,0.5040101612942122,0.6142542364753141,0.846698571774276
10228,XLOC_045219,-0.08211288138925209,0.16292401926935932,-0.5039949404482611,0.6142649324266936,0.846698571774276
7186,XLOC_033842,-0.1465443942786922,0.290810418662987,-0.5039172769408886,0.6143195091923026,0.846698571774276
1614,XLOC_005200,0.1273136385670795,0.25282735369477405,0.5035595899990274,0.6145708954366498,0.8467321864533766
5767,TRINITY_DN19005_c0_g1_i4.mrna1,0.2333913752384006,0.4634858211903867,0.5035566668231046,0.614572950062828,0.8467321864533766
8612,XLOC_039099,-0.14672328425363265,0.2913868861020479,-0.5035342743676119,0.6145886892518871,0.8467321864533766
7544,XLOC_035117,-0.033679758690577884,0.06697602551742318,-0.5028629040075902,0.6150606638470333,0.8472699467331294
9046,XLOC_040988,0.2495505394204742,0.4967334935695742,0.5023831544500458,0.6153980263059304,0.8473888352843777
3060,XLOC_010126,0.28947349806311845,0.5762498805147185,0.502340230950772,0.6154282143047927,0.8473888352843777
5290,XLOC_020121,0.16846463938319323,0.3353842880507427,0.5023033140947407,0.6154541783658687,0.8473888352843777
854,XLOC_002797,0.32663522289569885,0.6503897668475517,0.5022145789268861,0.6155165888273993,0.8473888352843777
1102,XLOC_003580,-0.23098400399992478,0.45998127202680983,-0.5021595835459622,0.6155552703453444,0.8473888352843777
8846,XLOC_040177,-0.1839444307404762,0.36666584051301776,-0.5016677596230719,0.6159012468077755,0.8477482551154197
5498,XLOC_022230,0.065391845938207,0.1303842963372139,0.5015316090603701,0.6159970378214098,0.8477482551154197
8389,XLOC_038371,0.32839941111705556,0.6549125775725269,0.5014400736267547,0.6160614427893785,0.8477482551154197
6532,XLOC_031317,0.11558657846840109,0.23082099056529481,0.500762856035417,0.6165380296143586,0.8482611642376592
7454,XLOC_034707,0.12861875569119494,0.2569115372438605,0.5006344093029578,0.6166284412861195,0.8482611642376592
5740,TRINITY_DN6360_c0_g1_i8.mrna2,-0.33196232827120614,0.6631792373471461,-0.5005620043219748,0.616679408596791,0.8482611642376592
4995,XLOC_018387,0.08476218970336814,0.1694258859783685,0.5002906681815444,0.6168704239501502,0.848411449878159
8829,XLOC_040069,-0.15066774543966888,0.30147681572162816,-0.4997656124203911,0.6172401266012503,0.8487492277201691
